rank_saa,playerID,name,career_PA,qualifying_seasons,SAA_final,SAA_total,SAA_peak,SAA_rate,z_AVG_career,z_ISO_career,z_BB_career,z_SB_career,z_DEF_career,real_WAR,is_negro_leaguer,season_equivalents
117,sheffga01,Gary Sheffield,10947.0,20.0,7.260961381727969,8.266205716056925,6.255717047399013,0.46387237463843584,0.704423448512557,1.0565602844813105,1.2702300361177838,0.24360697142711044,-1.0790322300710695,60.54,False,22.74185003018195
118,rolensc01,Scott Rolen,8518.0,16.0,7.234562914067698,8.124846881568962,6.344278946566434,0.582287163036476,0.34359873413536596,0.7442084683062639,0.4311574564590169,-0.1457100425434723,1.137001304562163,70.12,False,17.709075626021214
119,machama01,Manny Machado,8195.0,14.0,7.208850740460324,7.99987676791859,6.41782471300206,0.5857139793473036,0.7695337207361829,0.766126892510802,-0.14608402200918486,-0.06830944456746157,0.732275710154364,62.7,False,18.405594765378396
120,flickel01,Elmer Flick,6414.0,11.0,7.180192981229101,7.385713209716079,6.974672752742123,0.7037363706256389,1.1343585082949714,1.4585951116513465,0.6863348738280738,0.8034753417245766,-1.1156536845676082,53.42,False,13.01633271256258
121,kellyki01,King Kelly,6457.0,15.0,7.162932415983969,7.84433475882652,6.481530073141418,0.7372495074085074,1.087100984637387,0.995517386666949,0.6804732480704401,1.4778267578334021,-0.3167202515180193,45.949999999999996,False,16.133227165637205
122,heilmha01,Harry Heilmann,8960.0,16.0,7.130284025798076,8.124349462911063,6.136218588685089,0.5459300792638189,1.3745127210125052,1.2108979827627309,0.45150679679748623,-0.5490620729220416,-1.0996880212814817,72.35,False,18.23581944836456
123,brownpe01,Pete Browning,5315.0,12.0,7.10067265051265,7.570388041904191,6.63095725912111,0.8562173091691827,1.9094241407020225,0.7018389662182736,0.4413209327194408,0.16675359142479604,-0.09696802556828607,40.42,False,11.756035349690068
124,gibsojo99,Josh Gibson,3211.0,9.0,7.095212806553643,7.402059582547444,6.788366030559842,2.02334202712003,2.3857632342628183,3.5767510354983587,1.0646971493091653,0.11963588379879392,0.3369289345203864,40.91,True,9.006193195717707
125,bankser01,Ernie Banks,10395.0,17.0,7.038892182666215,7.038551783501086,7.039232581831344,0.41145080573856696,0.3220181231965711,1.4285245264969786,-0.5275287172220923,-0.3876822636575378,-0.1109544554076745,67.8,False,21.646662773710144
126,seymocy01,Cy Seymour,6208.0,11.0,7.016763401724418,6.954759940189582,7.078766863259255,0.7274853493922157,1.1437137299847844,0.7734067820987328,-0.4032337804083559,0.10621925745186012,0.9102532403140504,41.45,False,11.854664154821174
127,palmera01,Rafael Palmeiro,12046.0,19.0,7.014354213249132,8.126864128874804,5.901844297623461,0.40742968560535453,0.5943611440581716,1.151479932700546,0.5961064253423567,-0.5490456110668706,-0.6051435942490468,71.87,False,25.35435841674037
128,dimagdo01,Dom DiMaggio,6478.0,10.0,7.005740496357903,7.516238959147674,6.495242033568132,0.6964854633959234,0.7988178087880154,-0.12616356818870517,0.35778912067284835,0.5295429284794104,2.0297799315045224,33.49,False,13.30364990089913
129,roushed01,Edd Roush,8156.0,14.0,6.985523681173548,7.565173076500013,6.405874285847084,0.5983527347614037,1.0391270555416356,0.3828787656458017,-0.7298959944636028,0.5590501579235398,0.9441778602958931,45.88,False,16.32434106643255
130,friscfr01,Frankie Frisch,10100.0,17.0,6.977272296646145,7.414523442348023,6.540021150944266,0.45077657973541535,0.6054715123296321,-0.14581455516351585,-0.31197647302883863,1.5105984885329276,0.9650864551758576,71.7,False,20.659401088919594
131,dawsoan01,Andre Dawson,10769.0,19.0,6.969201964959788,7.072630395560221,6.865773534359354,0.3997341971869001,0.45893991227989095,1.2085617475974162,-1.0182325950242996,0.32283091411514586,-0.15488066342688234,64.82000000000001,False,23.07559289899824
132,belleal01,Albert Belle,6673.0,11.0,6.9682859529061485,7.0426435837300545,6.8939283220822425,0.6356176519611961,0.7491929389133101,1.833846226161112,0.25606582686365187,-0.32108941955433745,-0.663958691460309,40.06,False,14.243727270109304
133,willicy01,Cy Williams,7720.0,14.0,6.943340466560032,7.635751043150046,6.250929889970017,0.6308800090732617,0.25398079696490805,1.4731725589205142,0.23852671300789186,-0.5319675827152327,0.7103904463918466,36.86,False,15.557925491882077
134,duffyhu01,Hugh Duffy,7841.0,14.0,6.8993807403845135,7.214368148451125,6.584393332317903,0.5592533448411725,1.0285412387858848,0.6166628595072264,-0.06173661888220772,0.794637228323636,-0.03798972795451852,43.14,False,16.161393814521357
135,veachbo01,Bobby Veach,7557.0,12.0,6.853870699027678,6.924897232767667,6.782844165287689,0.5697159385246948,0.8689023152626292,0.8467093416648658,-0.15548987334810854,-0.065861173424088,0.3858377306183306,49.1,False,15.002872818744533
136,stargwi01,Willie Stargell,9026.0,18.0,6.835543534672183,7.597272079282664,6.073814990061703,0.5155936260117181,0.6634994490402315,2.1229611483023083,0.42265172002630763,-0.7472932681125832,-1.4394019919120813,57.64,False,18.284374519524604
137,ryanji01,Jimmy Ryan,9124.0,17.0,6.833132556268277,6.99923318286112,6.667031929675432,0.46098132927735147,0.6654140124436703,1.019175352741622,0.15662982368956424,-0.2528935627554535,-0.1738455318582365,44.48,False,19.30352034549736
138,raineti01,Tim Raines,10359.0,18.0,6.780967353018497,7.210987219650769,6.350947486386225,0.4350520192851143,0.9873361524617361,-0.14594000207889604,1.0985088766184898,2.3803545991899244,-0.8262658670528958,69.46,False,21.814986953234357
139,jonesan01,Andruw Jones,8664.0,16.0,6.76107357654362,7.085998988436275,6.436148164650964,0.4972049342839158,-0.5700033874811732,1.0825571756810697,0.3912334763281125,0.033191209943633414,1.5049816459838616,62.71,False,18.009516802692833
140,donaljo02,Josh Donaldson,5856.0,10.0,6.747962625953978,6.7485374212365645,6.74738783067139,0.7320778254821803,0.29272802942648074,1.1795249730936876,1.2964330937717274,-0.44323242416873876,1.0254092888291542,46.81,False,11.960194902180653
141,mccutan01,Andrew McCutchen,9705.0,17.0,6.737517365647385,6.35293437293805,7.122100358356719,0.392762557832337,0.4523805809611019,0.4451701469805786,1.2254143555156447,0.345238983556594,-0.1678399722869552,48.58,False,22.010482788847533
142,cronijo01,Joe Cronin,8838.0,15.0,6.734083624232779,7.344338650481192,6.123828597984367,0.5167217624634987,0.3794336719246824,0.6239857600170704,0.9268707019406767,-0.23315438520656162,0.731621506037806,64.64,False,17.067834995565534
143,daviser01,Eric Davis,6147.0,13.0,6.670430536034575,6.608190773491118,6.732670298578032,0.7168530942134642,0.14251604172281732,1.2412308578753997,0.9944606110001472,1.553657955825464,0.23458583825719012,36.13,False,11.950888305897468
144,larkiba01,Barry Larkin,9057.0,17.0,6.663517063418272,7.181289974904441,6.145744151932102,0.4950906566635258,0.8580288518600635,-0.027401291212635986,0.3220032827987049,1.0494214341679249,0.5437995838631728,70.53,False,18.953246366534465
145,richaha01,Hardy Richardson,6044.0,14.0,6.642810963298161,7.553747160422812,5.73187476617351,0.7498756281028601,0.853849102748927,1.1152967158924616,-0.004994087394250375,0.13816726788621914,0.57705265537159,40.980000000000004,False,14.885644944257528
146,wanerpa01,Paul Waner,10762.0,18.0,6.641957820589674,6.830385931302725,6.453529709876623,0.38706380419169206,1.2217176978181354,0.2129121010542219,0.35116558393965547,-0.3560323181284181,-0.21419231025569396,74.55,False,22.174032466647517
147,daviswi02,Willie Davis,9822.0,16.0,6.614234747522687,7.521346925798438,5.707122569246936,0.46682612552798836,0.5661795553969328,0.03203612285051817,-1.3865289231437554,1.693540458345004,1.2833013426681408,60.77,False,20.17926759495829
148,sheckji01,Jimmy Sheckard,9118.0,16.0,6.594707637637551,6.878290430661825,6.311124844613277,0.4553651394016436,0.03200151546160418,0.48370124476447496,1.5718492687741825,0.6421958256347056,0.3962490094646548,49.58,False,18.71070116189443
149,cuyleki01,Kiki Cuyler,8098.0,15.0,6.573614338304459,6.652058696296263,6.495169980312655,0.495867215527116,0.7106882544629521,0.3790442401430107,-0.0811596352308389,1.658542627647169,0.056045839518471155,47.989999999999995,False,16.9583073254775
150,wilsoha01,Hack Wilson,5556.0,11.0,6.525934593950362,6.2777229902876055,6.774146197613118,0.6791622420073139,0.26808749407017995,1.749773099286251,1.1234546167479904,-0.4721474837527931,0.04336675350432467,38.690000000000005,False,11.66939216206111
151,applilu01,Luke Appling,10243.0,17.0,6.50148777179082,7.2775545798031835,5.725420963778456,0.4365223180927631,0.9040551766557268,-0.6714971723459103,0.9454451059634741,0.4350558159779667,1.1435241230283708,76.95,False,20.074842640945242
152,fiskca01,Carlton Fisk,9853.0,21.0,6.489606893316086,7.625413721007414,5.353800065624759,0.46968978879010864,0.1552074920457801,1.015640739401539,-0.07122490109161013,-0.3067935291785231,0.7811858119146307,68.45,False,21.013298339718197
153,mcgrifr01,Fred McGriff,10174.0,17.0,6.3961620300085364,6.8113237286058474,5.9810003314112254,0.40511441684808763,0.5069176837438842,1.2622312951989538,1.077806188598463,-0.6074338012825196,-0.8633375778317904,52.6,False,21.71884179665821
154,wheatza01,Zack Wheat,9996.0,18.0,6.369735817882923,7.313326860215905,5.42614477554994,0.4439943454547751,0.973240723876933,0.7476535310247013,-0.5309840906508694,-0.43953734074386797,0.1238910606187933,60.22,False,20.946095232871997
155,abreubo01,Bobby Abreu,10081.0,16.0,6.353758979644396,6.876565237756155,5.830952721532637,0.41667735231808656,0.7102198423606303,0.3301494706216028,1.6806799178652951,1.342447835490963,-0.988731084561046,60.19,False,20.81831188551934
156,butlebr01,Brett Butler,9545.0,15.0,6.348528632964316,6.7676163628332375,5.929440903095394,0.4387433622582326,0.841030190506253,-0.9407930786274055,0.8686516672957293,1.565808697695496,1.1261309609772796,49.73,False,20.062600958079216
157,willibi01,Billy Williams,10519.0,16.0,6.332760081629482,6.8784225896806035,5.78709757357836,0.39557687662305785,0.9472562039784801,1.2237883812470518,0.30994914434833953,-0.28368258784830525,-1.291815772973026,63.65,False,21.83057056343539
158,lemonch01,Chet Lemon,7872.0,15.0,6.324649062720745,6.730786809226407,5.918511316215083,0.5155057551105239,0.23255845161572997,0.6309213816038857,0.21222099269568948,-0.5597496995596437,1.4560733791551728,55.63,False,16.85843572103407
159,ewingbu01,Buck Ewing,5772.0,15.0,6.320814226222892,7.268363830314805,5.373264622130979,0.7691390296629421,0.7778396241381221,1.38422606860688,-0.14174464888569677,1.0798288954092667,0.17485849934525574,47.92,False,13.136319132571286
160,murphda05,Dale Murphy,9040.0,14.0,6.318986540801454,5.8516153129359125,6.786357768666995,0.3998825954170328,0.040105293011873974,1.2977778056105276,0.6863063402403949,-0.1272668257664465,-0.286931428085413,46.51,False,19.054496830172557
161,ramirha01,Hanley Ramirez,7127.0,12.0,6.316772030712665,5.945481777005974,6.688062284419356,0.5190294000005216,0.8255776551240969,0.7079420142191586,0.227680587530576,1.2625689276481815,-0.45025726160165386,38.28,False,14.802891560152288
162,bergewa01,Wally Berger,5663.0,10.0,6.302395067475423,6.288971762076726,6.315818372874121,0.6718986925295647,0.2653479784254257,1.5572705040907633,-0.30936954225866553,-0.535017960264645,1.0477594901351965,42.34,False,11.720010438402543
163,grichbo01,Bobby Grich,8220.0,15.0,6.296429674214227,6.784642281471857,5.808217066956597,0.5037477253908074,0.028689912431943604,0.5374521687053353,1.2746933970655083,-0.2504377188565156,1.1573976661436218,71.08,False,17.535271481844255
164,leachto01,Tommy Leach,9051.0,16.0,6.284004512579461,6.835683642321095,5.732325382837826,0.46814406864429364,0.11663902089197703,0.5157073198166269,0.4062356829451446,0.17655042246051172,1.1008077794557345,48.13,False,18.148008325141845
165,kentje01,Jeff Kent,9537.0,17.0,6.268771066325245,6.867450927651957,5.670091204998534,0.43205101778244465,0.5588945094563722,0.7654517806419321,-0.20561077739839598,-0.3926496767015718,0.47286588081475084,55.43,False,20.432503857093575
166,boyerke01,Ken Boyer,8268.0,14.0,6.268505663699583,6.5915308254884915,5.945480501910674,0.48043227591023996,0.7815504110295328,0.5255378818914795,-0.08136808932168639,0.3139439716709935,0.32524099899502806,62.83,False,17.50037359399279
167,mcphebi01,Bid McPhee,9429.0,18.0,6.257320143359266,6.933267433692041,5.581372853026491,0.4411878736043296,-0.12415536973496734,0.09568446385848628,0.709258255013356,0.5370793678142217,1.66578597515427,52.75,False,20.28317051915529
168,stantmi03,Giancarlo Stanton,7173.0,14.0,6.241618871525988,6.588849832474925,5.894387910577051,0.5641138555201133,0.0471127338552723,2.011680401678225,0.8854473226183449,-0.5681576064477467,-0.4262652837849781,47.01,False,15.519882109532514
169,ripkeca01,Cal Ripken,12883.0,20.0,6.232345617193076,5.460687378885028,7.004003855501122,0.2551127016531197,0.25074367671689085,0.476212795376418,-0.05749120624495422,-0.7862776032509885,0.6070132048736069,95.92999999999999,False,27.352864111043015
170,alomaro01,Roberto Alomar,10400.0,16.0,6.213751303911039,6.620168089682888,5.807334518139188,0.3890402403339601,1.0309424399153817,-0.17244399723924128,0.2264439476729792,1.3009874753843542,-0.10626217387307682,67.01,False,21.749300928090662
171,burksel01,Ellis Burks,8176.0,16.0,6.178619821898785,6.971131004414789,5.38610863938278,0.5245395789627381,0.714939060293207,1.0296800894529234,0.15552966201405863,0.08009142707514715,-0.11204137435010825,49.81,False,16.886376029651498
172,riceji01,Jim Rice,9058.0,15.0,6.1657548950405445,6.434770277029065,5.896739513052023,0.4297965230120716,1.0805472917432222,1.279466106565045,-0.4336047743596999,-0.5801831597899433,-0.8841435153272217,47.660000000000004,False,19.37776804931263
173,cliftha01,Harlond Clift,6894.0,11.0,6.0791556878533815,5.953257911320126,6.205053464386636,0.5216817214534945,-0.30154586011933776,0.7348598553087387,1.8197573999183934,-0.16616768467950738,1.1316427568639278,41.5,False,13.551694676912925
174,braunry02,Ryan Braun,7329.0,13.0,6.078772718914944,6.615884443554163,5.541660994275725,0.5520904959850483,1.122825597481555,1.332131306357348,-0.15991691095891875,0.7434492104910262,-1.2137490255991665,47.17,False,15.724913413057914
175,cashno01,Norm Cash,7910.0,14.0,6.01571008439492,6.827914392220744,5.203505776569095,0.5390458730700587,0.4119977768921918,1.4292793305830076,1.338243203648856,-0.45205454862060024,-0.5097806233766327,52.05,False,16.119526297994327
176,winfida01,Dave Winfield,12358.0,20.0,6.008119117279339,6.737548687898838,5.27868954665984,0.33481275573457864,0.5855451291403626,1.0721358528045282,0.28005466408830393,-0.10407331693814637,-0.900448367819521,64.2,False,25.68285499106285
177,olivato01,Tony Oliva,6879.0,11.0,5.9927059629902555,5.995988403727711,5.9894235222528,0.5367939484089267,1.4347934130418214,0.7616961328660617,-0.6637384754887242,-0.02336557447678315,-0.26721255183443693,43.07,False,14.358443128910523
178,evansda01,Darrell Evans,10737.0,19.0,5.980965314449437,6.383317102524109,5.578613526374763,0.359387281741059,-0.5935781487992661,0.942059909804473,1.7861655218910062,-0.4506004586747957,0.6064312355893792,58.72,False,22.287686609117237
179,dykstle01,Lenny Dykstra,5282.0,11.0,5.95710820589062,6.0732178132293955,5.8409985985518444,0.7119833309764825,0.666307283611584,-0.13932634538002076,0.8672283138054628,1.441955691957073,1.6148532446537993,42.38,False,11.331204216242632
180,gwynnto01,Tony Gwynn,10232.0,18.0,5.95306554172366,6.594597387917339,5.31153369552998,0.39646878083671383,2.3111550856566163,-0.4435302986380082,-0.3823844506634546,0.455082529556312,-0.8554423157907718,69.15,False,21.865403415115637
181,evansdw01,Dwight Evans,10569.0,19.0,5.921039618907708,6.601088504820763,5.240990732994653,0.3770255214557313,0.216964878308139,1.210304967666213,1.2950720272265992,-0.5409440696211163,-0.6328411404856129,67.16,False,22.681033625679778
182,utleych01,Chase Utley,7863.0,14.0,5.907806700574135,5.4801812866906605,6.33543211445761,0.4370160515702282,0.3699244494808836,0.5990857880879782,0.22695079133289214,0.20925785573424532,0.5134605779642794,64.62,False,16.319799972317117
183,minosmi01,Minnie Miñoso,8230.0,12.0,5.9036646762788685,6.2784722277859855,5.5288571247717515,0.5000110614111484,1.0324990878454139,0.29938710848968014,0.2736492958724935,1.831404587559551,-0.5503009291629218,53.26,True,16.117096209463696
184,cepedor01,Orlando Cepeda,8695.0,14.0,5.879610724191261,6.453981528927737,5.305239919454786,0.4585965084505735,1.1594495101411504,1.1175047018548518,-0.6710987800367121,0.41176273004379377,-0.9927807507446771,50.18,False,17.974786007179027
185,gorege01,George Gore,6104.0,14.0,5.861896766701261,6.147781998198496,5.576011535204027,0.6043036040168902,0.9058957069549908,0.45433182014300355,1.7190298802361907,-0.2554538905362103,-0.0332732065487379,39.94,False,14.918118417209826
186,lindofr01,Francisco Lindor,6848.0,11.0,5.852812833478826,6.323247382592905,5.382378284364745,0.554022843101014,0.6452327015784842,0.5945448116911978,0.004426614264000966,0.9025255434824728,0.45697186672730966,56.63,False,15.534216672135019
